dataElement,period,orgUnit,categoryOptionCombo,attributeOptionCombo,value
p7EP9qMVwqg,202405,RUQjZiHdXwL,DZdOUyhJ7jY,,38
p7EP9qMVwqg,202405,RUQjZiHdXwL,KEYtOYaTX8f,,30
p7EP9qMVwqg,202405,RUQjZiHdXwL,d6H2uRuFu1t,,63
p7EP9qMVwqg,202405,RUQjZiHdXwL,urBNBOj7wJ6,,34
p7EP9qMVwqg,202405,RUQjZiHdXwL,ggKrFA13JV4,,50
p7EP9qMVwqg,202405,RUQjZiHdXwL,Bkx1ls085wh,,51
p7EP9qMVwqg,202405,RUQjZiHdXwL,Oi2gHeBaXlg,,26
p7EP9qMVwqg,202405,RUQjZiHdXwL,z1BDHlCs6ZQ,,11
p7EP9qMVwqg,202405,RUQjZiHdXwL,Dt1XF1qdQEj,,4
p7EP9qMVwqg,202405,RUQjZiHdXwL,q6626ce9TuF,,30
p7EP9qMVwqg,202405,RUQjZiHdXwL,q05S3F3dR5x,,19
p7EP9qMVwqg,202405,RUQjZiHdXwL,FWUa85QQgwr,,12
p7EP9qMVwqg,202405,RUQjZiHdXwL,BkPc3fi0d9y,,15
p7EP9qMVwqg,202405,RUQjZiHdXwL,l3prxMDlmR2,,8
p7EP9qMVwqg,202405,RUQjZiHdXwL,ZKxOEssIh8z,,7
p7EP9qMVwqg,202405,RUQjZiHdXwL,Ex9UGjgH5kz,,17
p7EP9qMVwqg,202405,RUQjZiHdXwL,bcE84lWmc6J,,13
p7EP9qMVwqg,202405,RUQjZiHdXwL,TQ1rNJaFOXG,,3
p7EP9qMVwqg,202405,RUQjZiHdXwL,yWgePqkmmHt,,2
p7EP9qMVwqg,202405,RUQjZiHdXwL,YE2FhUwTqmw,,13
p7EP9qMVwqg,202405,RUQjZiHdXwL,yJV2FqniWS4,,6
p7EP9qMVwqg,202405,RUQjZiHdXwL,DnVRKKNTMBf,,3
p7EP9qMVwqg,202405,RUQjZiHdXwL,zZ9qcv1TDrd,,5
xS1Lke6V3Mi,202405,RUQjZiHdXwL,PwQQZZ869V5,,2
xS1Lke6V3Mi,202405,RUQjZiHdXwL,WCiei0IYHel,,1
xS1Lke6V3Mi,202405,RUQjZiHdXwL,mj84eKQr31q,,2
xS1Lke6V3Mi,202405,RUQjZiHdXwL,kwtmCrGyQXV,,5
xS1Lke6V3Mi,202405,RUQjZiHdXwL,Ef4KxbjGxbT,,6
xS1Lke6V3Mi,202405,RUQjZiHdXwL,rvysI7BkacY,,2
xS1Lke6V3Mi,202405,RUQjZiHdXwL,JQvmQoGt2fF,,2
xS1Lke6V3Mi,202405,RUQjZiHdXwL,tYUgvzb1vme,,5
xS1Lke6V3Mi,202405,RUQjZiHdXwL,qLX4sVePBgY,,4
xS1Lke6V3Mi,202405,RUQjZiHdXwL,gEJ6qioKAKT,,6
xS1Lke6V3Mi,202405,RUQjZiHdXwL,rHGpmF6nIpk,,3
xS1Lke6V3Mi,202405,RUQjZiHdXwL,cnkfBn8ylWz,,4
xS1Lke6V3Mi,202405,RUQjZiHdXwL,CRGd8gELPHe,,2
xS1Lke6V3Mi,202405,RUQjZiHdXwL,CIOzXSqTsag,,3
xS1Lke6V3Mi,202405,RUQjZiHdXwL,XHv6fAXRNlR,,1
xS1Lke6V3Mi,202405,RUQjZiHdXwL,XEpB6AWLFsL,,2
xS1Lke6V3Mi,202405,RUQjZiHdXwL,KZA7xMtgxmj,,1
xS1Lke6V3Mi,202405,RUQjZiHdXwL,cidXgXWATWK,,1
xS1Lke6V3Mi,202405,RUQjZiHdXwL,gPT7cJP8lZE,,1
afMU582wyjr,202405,U3j0Fn86BVV,nAmNxGivtZp,,9
afMU582wyjr,202405,U3j0Fn86BVV,KXYtnasHRY1,,1
afMU582wyjr,202405,U3j0Fn86BVV,c6giVLetbtS,,6
afMU582wyjr,202405,U3j0Fn86BVV,Ex9UGjgH5kz,,2
afMU582wyjr,202405,U3j0Fn86BVV,q05S3F3dR5x,,1
afMU582wyjr,202405,U3j0Fn86BVV,VnG1bujYXFO,,3
afMU582wyjr,202405,U3j0Fn86BVV,d6H2uRuFu1t,,9
afMU582wyjr,202405,U3j0Fn86BVV,ggKrFA13JV4,,2
afMU582wyjr,202405,U3j0Fn86BVV,Bkx1ls085wh,,17
afMU582wyjr,202405,U3j0Fn86BVV,bcE84lWmc6J,,3
afMU582wyjr,202405,U3j0Fn86BVV,urBNBOj7wJ6,,3
afMU582wyjr,202405,U3j0Fn86BVV,Oi2gHeBaXlg,,1
afMU582wyjr,202405,U3j0Fn86BVV,z1BDHlCs6ZQ,,1
afMU582wyjr,202405,U3j0Fn86BVV,q6626ce9TuF,,1
p7EP9qMVwqg,202405,U3j0Fn86BVV,Bkx1ls085wh,,43
p7EP9qMVwqg,202405,U3j0Fn86BVV,nAmNxGivtZp,,42
p7EP9qMVwqg,202405,U3j0Fn86BVV,d6H2uRuFu1t,,38
p7EP9qMVwqg,202405,U3j0Fn86BVV,DZdOUyhJ7jY,,4
p7EP9qMVwqg,202405,U3j0Fn86BVV,c6giVLetbtS,,25
p7EP9qMVwqg,202405,U3j0Fn86BVV,LNnXcqLQysq,,3
p7EP9qMVwqg,202405,U3j0Fn86BVV,KXYtnasHRY1,,8
p7EP9qMVwqg,202405,U3j0Fn86BVV,Ex9UGjgH5kz,,4
p7EP9qMVwqg,202405,U3j0Fn86BVV,FWUa85QQgwr,,1
p7EP9qMVwqg,202405,U3j0Fn86BVV,YE2FhUwTqmw,,2
p7EP9qMVwqg,202405,U3j0Fn86BVV,q05S3F3dR5x,,2
p7EP9qMVwqg,202405,U3j0Fn86BVV,VnG1bujYXFO,,17
p7EP9qMVwqg,202405,U3j0Fn86BVV,ggKrFA13JV4,,7
p7EP9qMVwqg,202405,U3j0Fn86BVV,bcE84lWmc6J,,10
p7EP9qMVwqg,202405,U3j0Fn86BVV,KEYtOYaTX8f,,2
p7EP9qMVwqg,202405,U3j0Fn86BVV,yJV2FqniWS4,,1
p7EP9qMVwqg,202405,U3j0Fn86BVV,urBNBOj7wJ6,,4
p7EP9qMVwqg,202405,U3j0Fn86BVV,Oi2gHeBaXlg,,5
p7EP9qMVwqg,202405,U3j0Fn86BVV,q6626ce9TuF,,6
p7EP9qMVwqg,202405,U3j0Fn86BVV,l3prxMDlmR2,,2
p7EP9qMVwqg,202405,U3j0Fn86BVV,z1BDHlCs6ZQ,,1
p7EP9qMVwqg,202405,U3j0Fn86BVV,zZ9qcv1TDrd,,5
p7EP9qMVwqg,202405,U3j0Fn86BVV,ZKxOEssIh8z,,2
p7EP9qMVwqg,202405,U3j0Fn86BVV,Dt1XF1qdQEj,,1
xS1Lke6V3Mi,202405,U3j0Fn86BVV,gEJ6qioKAKT,,1
xS1Lke6V3Mi,202405,U3j0Fn86BVV,XVVWpHSO2oX,,1
xS1Lke6V3Mi,202405,U3j0Fn86BVV,rHGpmF6nIpk,,1
xS1Lke6V3Mi,202405,U3j0Fn86BVV,tYUgvzb1vme,,1
xS1Lke6V3Mi,202405,U3j0Fn86BVV,ciqgZtUeg20,,1
xS1Lke6V3Mi,202405,U3j0Fn86BVV,rvysI7BkacY,,1
xS1Lke6V3Mi,202405,U3j0Fn86BVV,JQvmQoGt2fF,,2
xS1Lke6V3Mi,202405,U3j0Fn86BVV,h1WIloP9kCN,,1
xS1Lke6V3Mi,202405,U3j0Fn86BVV,cnkfBn8ylWz,,1
xS1Lke6V3Mi,202405,U3j0Fn86BVV,TRrp9joSTDX,,1
afMU582wyjr,202405,WXiWaw7RM8S,c6giVLetbtS,,8
afMU582wyjr,202405,WXiWaw7RM8S,d6H2uRuFu1t,,8
afMU582wyjr,202405,WXiWaw7RM8S,FWUa85QQgwr,,1
afMU582wyjr,202405,WXiWaw7RM8S,Oi2gHeBaXlg,,1
afMU582wyjr,202405,WXiWaw7RM8S,KXYtnasHRY1,,3
afMU582wyjr,202405,WXiWaw7RM8S,VnG1bujYXFO,,3
afMU582wyjr,202405,WXiWaw7RM8S,Bkx1ls085wh,,4
afMU582wyjr,202405,WXiWaw7RM8S,nAmNxGivtZp,,3
afMU582wyjr,202405,WXiWaw7RM8S,LNnXcqLQysq,,2
afMU582wyjr,202405,WXiWaw7RM8S,ggKrFA13JV4,,1
p7EP9qMVwqg,202405,WXiWaw7RM8S,Bkx1ls085wh,,95
p7EP9qMVwqg,202405,WXiWaw7RM8S,d6H2uRuFu1t,,87
p7EP9qMVwqg,202405,WXiWaw7RM8S,ggKrFA13JV4,,12
p7EP9qMVwqg,202405,WXiWaw7RM8S,c6giVLetbtS,,62
p7EP9qMVwqg,202405,WXiWaw7RM8S,q05S3F3dR5x,,5
p7EP9qMVwqg,202405,WXiWaw7RM8S,VnG1bujYXFO,,27
p7EP9qMVwqg,202405,WXiWaw7RM8S,nAmNxGivtZp,,52
p7EP9qMVwqg,202405,WXiWaw7RM8S,FWUa85QQgwr,,5
p7EP9qMVwqg,202405,WXiWaw7RM8S,ZKxOEssIh8z,,1
p7EP9qMVwqg,202405,WXiWaw7RM8S,l3prxMDlmR2,,9
p7EP9qMVwqg,202405,WXiWaw7RM8S,YE2FhUwTqmw,,5
p7EP9qMVwqg,202405,WXiWaw7RM8S,Oi2gHeBaXlg,,3
p7EP9qMVwqg,202405,WXiWaw7RM8S,DZdOUyhJ7jY,,2
p7EP9qMVwqg,202405,WXiWaw7RM8S,KXYtnasHRY1,,15
p7EP9qMVwqg,202405,WXiWaw7RM8S,Ex9UGjgH5kz,,3
p7EP9qMVwqg,202405,WXiWaw7RM8S,LNnXcqLQysq,,5
p7EP9qMVwqg,202405,WXiWaw7RM8S,urBNBOj7wJ6,,8
p7EP9qMVwqg,202405,WXiWaw7RM8S,z1BDHlCs6ZQ,,2
p7EP9qMVwqg,202405,WXiWaw7RM8S,KEYtOYaTX8f,,3
p7EP9qMVwqg,202405,WXiWaw7RM8S,q6626ce9TuF,,1
p7EP9qMVwqg,202405,WXiWaw7RM8S,yWgePqkmmHt,,1
p7EP9qMVwqg,202405,WXiWaw7RM8S,bcE84lWmc6J,,1
p7EP9qMVwqg,202405,WXiWaw7RM8S,BkPc3fi0d9y,,1
xS1Lke6V3Mi,202405,WXiWaw7RM8S,rHGpmF6nIpk,,1
xS1Lke6V3Mi,202405,WXiWaw7RM8S,kwtmCrGyQXV,,7
xS1Lke6V3Mi,202405,WXiWaw7RM8S,h1WIloP9kCN,,4
xS1Lke6V3Mi,202405,WXiWaw7RM8S,Il8BA9vyEMR,,1
xS1Lke6V3Mi,202405,WXiWaw7RM8S,XEpB6AWLFsL,,1
xS1Lke6V3Mi,202405,WXiWaw7RM8S,gEJ6qioKAKT,,4
xS1Lke6V3Mi,202405,WXiWaw7RM8S,qLX4sVePBgY,,2
xS1Lke6V3Mi,202405,WXiWaw7RM8S,tYUgvzb1vme,,5
xS1Lke6V3Mi,202405,WXiWaw7RM8S,JQvmQoGt2fF,,1
xS1Lke6V3Mi,202405,WXiWaw7RM8S,CRGd8gELPHe,,1
xS1Lke6V3Mi,202405,WXiWaw7RM8S,PwQQZZ869V5,,1
afMU582wyjr,202405,ZYfAiZnlNsQ,Bkx1ls085wh,,3
afMU582wyjr,202405,ZYfAiZnlNsQ,d6H2uRuFu1t,,5
afMU582wyjr,202405,ZYfAiZnlNsQ,VnG1bujYXFO,,2
afMU582wyjr,202405,ZYfAiZnlNsQ,nAmNxGivtZp,,3
afMU582wyjr,202405,ZYfAiZnlNsQ,z1BDHlCs6ZQ,,1
p7EP9qMVwqg,202405,ZYfAiZnlNsQ,Bkx1ls085wh,,10
p7EP9qMVwqg,202405,ZYfAiZnlNsQ,d6H2uRuFu1t,,19
p7EP9qMVwqg,202405,ZYfAiZnlNsQ,VnG1bujYXFO,,3
p7EP9qMVwqg,202405,ZYfAiZnlNsQ,nAmNxGivtZp,,7
p7EP9qMVwqg,202405,ZYfAiZnlNsQ,urBNBOj7wJ6,,3
p7EP9qMVwqg,202405,ZYfAiZnlNsQ,Ex9UGjgH5kz,,1
p7EP9qMVwqg,202405,ZYfAiZnlNsQ,KEYtOYaTX8f,,2
p7EP9qMVwqg,202405,ZYfAiZnlNsQ,q05S3F3dR5x,,1
p7EP9qMVwqg,202405,ZYfAiZnlNsQ,z1BDHlCs6ZQ,,1
p7EP9qMVwqg,202405,ZYfAiZnlNsQ,q6626ce9TuF,,1
p7EP9qMVwqg,202405,ZYfAiZnlNsQ,DZdOUyhJ7jY,,1
p7EP9qMVwqg,202405,ZYfAiZnlNsQ,c6giVLetbtS,,5
p7EP9qMVwqg,202405,ZYfAiZnlNsQ,Dt1XF1qdQEj,,1
p7EP9qMVwqg,202405,ZYfAiZnlNsQ,LNnXcqLQysq,,1
p7EP9qMVwqg,202405,ZYfAiZnlNsQ,ggKrFA13JV4,,2
p7EP9qMVwqg,202405,ZYfAiZnlNsQ,TQ1rNJaFOXG,,2
p7EP9qMVwqg,202405,ZYfAiZnlNsQ,KXYtnasHRY1,,1
p7EP9qMVwqg,202405,ZYfAiZnlNsQ,yJV2FqniWS4,,1
p7EP9qMVwqg,202405,ZYfAiZnlNsQ,bcE84lWmc6J,,1
xS1Lke6V3Mi,202405,ZYfAiZnlNsQ,tYUgvzb1vme,,1
xS1Lke6V3Mi,202405,ZYfAiZnlNsQ,PdeTFVVv6CJ,,1
afMU582wyjr,202405,bBrbpLQLWBG,VnG1bujYXFO,,2
afMU582wyjr,202405,bBrbpLQLWBG,Bkx1ls085wh,,2
afMU582wyjr,202405,bBrbpLQLWBG,nAmNxGivtZp,,1
afMU582wyjr,202405,bBrbpLQLWBG,c6giVLetbtS,,1
afMU582wyjr,202405,bBrbpLQLWBG,d6H2uRuFu1t,,2
p7EP9qMVwqg,202405,bBrbpLQLWBG,Bkx1ls085wh,,15
p7EP9qMVwqg,202405,bBrbpLQLWBG,d6H2uRuFu1t,,30
p7EP9qMVwqg,202405,bBrbpLQLWBG,VnG1bujYXFO,,11
p7EP9qMVwqg,202405,bBrbpLQLWBG,c6giVLetbtS,,12
p7EP9qMVwqg,202405,bBrbpLQLWBG,nAmNxGivtZp,,27
p7EP9qMVwqg,202405,bBrbpLQLWBG,l3prxMDlmR2,,1
xS1Lke6V3Mi,202405,bBrbpLQLWBG,tYUgvzb1vme,,2
xS1Lke6V3Mi,202405,bBrbpLQLWBG,kwtmCrGyQXV,,1
afMU582wyjr,202405,dtAHOODVMmB,KEYtOYaTX8f,,4
afMU582wyjr,202405,dtAHOODVMmB,l3prxMDlmR2,,1
afMU582wyjr,202405,dtAHOODVMmB,Bkx1ls085wh,,3
afMU582wyjr,202405,dtAHOODVMmB,d6H2uRuFu1t,,9
afMU582wyjr,202405,dtAHOODVMmB,LNnXcqLQysq,,1
afMU582wyjr,202405,dtAHOODVMmB,Ex9UGjgH5kz,,2
afMU582wyjr,202405,dtAHOODVMmB,q05S3F3dR5x,,1
afMU582wyjr,202405,dtAHOODVMmB,FWUa85QQgwr,,2
afMU582wyjr,202405,dtAHOODVMmB,KXYtnasHRY1,,3
afMU582wyjr,202405,dtAHOODVMmB,YE2FhUwTqmw,,3
afMU582wyjr,202405,dtAHOODVMmB,c6giVLetbtS,,1
afMU582wyjr,202405,dtAHOODVMmB,urBNBOj7wJ6,,1
afMU582wyjr,202405,dtAHOODVMmB,DnVRKKNTMBf,,1
afMU582wyjr,202405,dtAHOODVMmB,ggKrFA13JV4,,1
p7EP9qMVwqg,202405,dtAHOODVMmB,d6H2uRuFu1t,,41
p7EP9qMVwqg,202405,dtAHOODVMmB,Bkx1ls085wh,,23
p7EP9qMVwqg,202405,dtAHOODVMmB,nAmNxGivtZp,,32
p7EP9qMVwqg,202405,dtAHOODVMmB,KEYtOYaTX8f,,6
p7EP9qMVwqg,202405,dtAHOODVMmB,q6626ce9TuF,,2
p7EP9qMVwqg,202405,dtAHOODVMmB,urBNBOj7wJ6,,6
p7EP9qMVwqg,202405,dtAHOODVMmB,c6giVLetbtS,,15
p7EP9qMVwqg,202405,dtAHOODVMmB,KXYtnasHRY1,,9
p7EP9qMVwqg,202405,dtAHOODVMmB,DZdOUyhJ7jY,,3
p7EP9qMVwqg,202405,dtAHOODVMmB,l3prxMDlmR2,,7
p7EP9qMVwqg,202405,dtAHOODVMmB,yWgePqkmmHt,,5
p7EP9qMVwqg,202405,dtAHOODVMmB,LNnXcqLQysq,,9
p7EP9qMVwqg,202405,dtAHOODVMmB,q05S3F3dR5x,,7
p7EP9qMVwqg,202405,dtAHOODVMmB,Oi2gHeBaXlg,,3
p7EP9qMVwqg,202405,dtAHOODVMmB,Ex9UGjgH5kz,,10
p7EP9qMVwqg,202405,dtAHOODVMmB,z1BDHlCs6ZQ,,3
p7EP9qMVwqg,202405,dtAHOODVMmB,FWUa85QQgwr,,9
p7EP9qMVwqg,202405,dtAHOODVMmB,ggKrFA13JV4,,7
p7EP9qMVwqg,202405,dtAHOODVMmB,YE2FhUwTqmw,,7
p7EP9qMVwqg,202405,dtAHOODVMmB,VnG1bujYXFO,,10
p7EP9qMVwqg,202405,dtAHOODVMmB,DnVRKKNTMBf,,1
p7EP9qMVwqg,202405,dtAHOODVMmB,ZKxOEssIh8z,,1
p7EP9qMVwqg,202405,dtAHOODVMmB,BkPc3fi0d9y,,1
xS1Lke6V3Mi,202405,dtAHOODVMmB,gEJ6qioKAKT,,2
xS1Lke6V3Mi,202405,dtAHOODVMmB,JQvmQoGt2fF,,4
xS1Lke6V3Mi,202405,dtAHOODVMmB,kwtmCrGyQXV,,2
xS1Lke6V3Mi,202405,dtAHOODVMmB,tYUgvzb1vme,,2
xS1Lke6V3Mi,202405,dtAHOODVMmB,mj84eKQr31q,,2
afMU582wyjr,202405,heJawklBYhN,z1BDHlCs6ZQ,,1
afMU582wyjr,202405,heJawklBYhN,nAmNxGivtZp,,1
afMU582wyjr,202405,heJawklBYhN,d6H2uRuFu1t,,3
afMU582wyjr,202405,heJawklBYhN,Bkx1ls085wh,,1
p7EP9qMVwqg,202405,heJawklBYhN,z1BDHlCs6ZQ,,1
p7EP9qMVwqg,202405,heJawklBYhN,d6H2uRuFu1t,,18
p7EP9qMVwqg,202405,heJawklBYhN,c6giVLetbtS,,6
p7EP9qMVwqg,202405,heJawklBYhN,Bkx1ls085wh,,7
p7EP9qMVwqg,202405,heJawklBYhN,zUinpc7wvRx,,1
p7EP9qMVwqg,202405,heJawklBYhN,nAmNxGivtZp,,12
p7EP9qMVwqg,202405,heJawklBYhN,KXYtnasHRY1,,1
p7EP9qMVwqg,202405,heJawklBYhN,LNnXcqLQysq,,3
p7EP9qMVwqg,202405,heJawklBYhN,urBNBOj7wJ6,,1
p7EP9qMVwqg,202405,heJawklBYhN,VnG1bujYXFO,,4
p7EP9qMVwqg,202405,heJawklBYhN,YE2FhUwTqmw,,1
p7EP9qMVwqg,202405,heJawklBYhN,FWUa85QQgwr,,1
p7EP9qMVwqg,202405,heJawklBYhN,ggKrFA13JV4,,1
p7EP9qMVwqg,202405,heJawklBYhN,yJV2FqniWS4,,1
xS1Lke6V3Mi,202405,heJawklBYhN,kwtmCrGyQXV,,2
xS1Lke6V3Mi,202405,heJawklBYhN,XVVWpHSO2oX,,1
xS1Lke6V3Mi,202405,heJawklBYhN,mj84eKQr31q,,1
xS1Lke6V3Mi,202405,heJawklBYhN,gEJ6qioKAKT,,2
afMU582wyjr,202405,oprOfxPSkim,Bkx1ls085wh,,5
afMU582wyjr,202405,oprOfxPSkim,yJV2FqniWS4,,1
afMU582wyjr,202405,oprOfxPSkim,nAmNxGivtZp,,7
afMU582wyjr,202405,oprOfxPSkim,Oi2gHeBaXlg,,2
afMU582wyjr,202405,oprOfxPSkim,q6626ce9TuF,,2
afMU582wyjr,202405,oprOfxPSkim,yWgePqkmmHt,,1
afMU582wyjr,202405,oprOfxPSkim,VnG1bujYXFO,,6
afMU582wyjr,202405,oprOfxPSkim,ggKrFA13JV4,,5
afMU582wyjr,202405,oprOfxPSkim,c6giVLetbtS,,5
afMU582wyjr,202405,oprOfxPSkim,d6H2uRuFu1t,,6
afMU582wyjr,202405,oprOfxPSkim,FWUa85QQgwr,,1
afMU582wyjr,202405,oprOfxPSkim,bcE84lWmc6J,,4
afMU582wyjr,202405,oprOfxPSkim,DZdOUyhJ7jY,,4
afMU582wyjr,202405,oprOfxPSkim,z1BDHlCs6ZQ,,1
afMU582wyjr,202405,oprOfxPSkim,BkPc3fi0d9y,,1
afMU582wyjr,202405,oprOfxPSkim,urBNBOj7wJ6,,2
p7EP9qMVwqg,202405,oprOfxPSkim,Bkx1ls085wh,,9
p7EP9qMVwqg,202405,oprOfxPSkim,yJV2FqniWS4,,1
p7EP9qMVwqg,202405,oprOfxPSkim,bcE84lWmc6J,,7
p7EP9qMVwqg,202405,oprOfxPSkim,Dt1XF1qdQEj,,1
p7EP9qMVwqg,202405,oprOfxPSkim,nAmNxGivtZp,,15
p7EP9qMVwqg,202405,oprOfxPSkim,Oi2gHeBaXlg,,4
p7EP9qMVwqg,202405,oprOfxPSkim,q6626ce9TuF,,2
p7EP9qMVwqg,202405,oprOfxPSkim,yWgePqkmmHt,,1
p7EP9qMVwqg,202405,oprOfxPSkim,VnG1bujYXFO,,8
p7EP9qMVwqg,202405,oprOfxPSkim,ggKrFA13JV4,,7
p7EP9qMVwqg,202405,oprOfxPSkim,d6H2uRuFu1t,,18
p7EP9qMVwqg,202405,oprOfxPSkim,ZKxOEssIh8z,,1
p7EP9qMVwqg,202405,oprOfxPSkim,c6giVLetbtS,,12
p7EP9qMVwqg,202405,oprOfxPSkim,urBNBOj7wJ6,,4
p7EP9qMVwqg,202405,oprOfxPSkim,FWUa85QQgwr,,1
p7EP9qMVwqg,202405,oprOfxPSkim,DZdOUyhJ7jY,,6
p7EP9qMVwqg,202405,oprOfxPSkim,z1BDHlCs6ZQ,,1
p7EP9qMVwqg,202405,oprOfxPSkim,KEYtOYaTX8f,,1
p7EP9qMVwqg,202405,oprOfxPSkim,BkPc3fi0d9y,,3
xS1Lke6V3Mi,202405,oprOfxPSkim,gEJ6qioKAKT,,1
xS1Lke6V3Mi,202405,oprOfxPSkim,kwtmCrGyQXV,,2
xS1Lke6V3Mi,202405,oprOfxPSkim,JQvmQoGt2fF,,1
afMU582wyjr,202405,qxOseGp1suW,l3prxMDlmR2,,3
afMU582wyjr,202405,qxOseGp1suW,c6giVLetbtS,,2
afMU582wyjr,202405,qxOseGp1suW,Dt1XF1qdQEj,,2
afMU582wyjr,202405,qxOseGp1suW,d6H2uRuFu1t,,4
afMU582wyjr,202405,qxOseGp1suW,Bkx1ls085wh,,2
afMU582wyjr,202405,qxOseGp1suW,bcE84lWmc6J,,1
afMU582wyjr,202405,qxOseGp1suW,q6626ce9TuF,,2
afMU582wyjr,202405,qxOseGp1suW,FWUa85QQgwr,,1
afMU582wyjr,202405,qxOseGp1suW,nAmNxGivtZp,,1
afMU582wyjr,202405,qxOseGp1suW,yWgePqkmmHt,,1
afMU582wyjr,202405,qxOseGp1suW,DZdOUyhJ7jY,,1
p7EP9qMVwqg,202405,qxOseGp1suW,d6H2uRuFu1t,,13
p7EP9qMVwqg,202405,qxOseGp1suW,l3prxMDlmR2,,4
p7EP9qMVwqg,202405,qxOseGp1suW,c6giVLetbtS,,5
p7EP9qMVwqg,202405,qxOseGp1suW,Dt1XF1qdQEj,,2
p7EP9qMVwqg,202405,qxOseGp1suW,Bkx1ls085wh,,9
p7EP9qMVwqg,202405,qxOseGp1suW,bcE84lWmc6J,,1
p7EP9qMVwqg,202405,qxOseGp1suW,q6626ce9TuF,,3
p7EP9qMVwqg,202405,qxOseGp1suW,FWUa85QQgwr,,1
p7EP9qMVwqg,202405,qxOseGp1suW,YE2FhUwTqmw,,2
p7EP9qMVwqg,202405,qxOseGp1suW,KXYtnasHRY1,,3
p7EP9qMVwqg,202405,qxOseGp1suW,VnG1bujYXFO,,4
p7EP9qMVwqg,202405,qxOseGp1suW,nAmNxGivtZp,,7
p7EP9qMVwqg,202405,qxOseGp1suW,ZKxOEssIh8z,,1
p7EP9qMVwqg,202405,qxOseGp1suW,BkPc3fi0d9y,,1
p7EP9qMVwqg,202405,qxOseGp1suW,yWgePqkmmHt,,1
p7EP9qMVwqg,202405,qxOseGp1suW,DZdOUyhJ7jY,,2
p7EP9qMVwqg,202405,qxOseGp1suW,KEYtOYaTX8f,,2
p7EP9qMVwqg,202405,qxOseGp1suW,q05S3F3dR5x,,1
p7EP9qMVwqg,202405,qxOseGp1suW,ggKrFA13JV4,,2
p7EP9qMVwqg,202405,qxOseGp1suW,urBNBOj7wJ6,,1
p7EP9qMVwqg,202405,qxOseGp1suW,Ex9UGjgH5kz,,2
p7EP9qMVwqg,202405,qxOseGp1suW,Oi2gHeBaXlg,,1
p7EP9qMVwqg,202405,qxOseGp1suW,LNnXcqLQysq,,1
xS1Lke6V3Mi,202405,qxOseGp1suW,gEJ6qioKAKT,,3
xS1Lke6V3Mi,202405,qxOseGp1suW,tYUgvzb1vme,,5
xS1Lke6V3Mi,202405,qxOseGp1suW,Ef4KxbjGxbT,,2
xS1Lke6V3Mi,202405,qxOseGp1suW,Il8BA9vyEMR,,1
xS1Lke6V3Mi,202405,qxOseGp1suW,rvysI7BkacY,,2
xS1Lke6V3Mi,202405,qxOseGp1suW,XVVWpHSO2oX,,1
xS1Lke6V3Mi,202405,qxOseGp1suW,JQvmQoGt2fF,,3
xS1Lke6V3Mi,202405,qxOseGp1suW,rHGpmF6nIpk,,1
xS1Lke6V3Mi,202405,qxOseGp1suW,h1WIloP9kCN,,1
xS1Lke6V3Mi,202405,qxOseGp1suW,kwtmCrGyQXV,,2
xS1Lke6V3Mi,202405,qxOseGp1suW,qLX4sVePBgY,,2
xS1Lke6V3Mi,202405,qxOseGp1suW,CIOzXSqTsag,,1
xS1Lke6V3Mi,202405,qxOseGp1suW,CRGd8gELPHe,,1
xS1Lke6V3Mi,202405,qxOseGp1suW,mj84eKQr31q,,1
afMU582wyjr,202405,qzSCbktjbqN,VnG1bujYXFO,,1
afMU582wyjr,202405,qzSCbktjbqN,q6626ce9TuF,,1
afMU582wyjr,202405,qzSCbktjbqN,Bkx1ls085wh,,5
afMU582wyjr,202405,qzSCbktjbqN,nAmNxGivtZp,,4
afMU582wyjr,202405,qzSCbktjbqN,FWUa85QQgwr,,1
afMU582wyjr,202405,qzSCbktjbqN,d6H2uRuFu1t,,2
afMU582wyjr,202405,qzSCbktjbqN,KEYtOYaTX8f,,1
afMU582wyjr,202405,qzSCbktjbqN,zZ9qcv1TDrd,,1
afMU582wyjr,202405,qzSCbktjbqN,urBNBOj7wJ6,,1
afMU582wyjr,202405,qzSCbktjbqN,c6giVLetbtS,,1
p7EP9qMVwqg,202405,qzSCbktjbqN,Bkx1ls085wh,,23
p7EP9qMVwqg,202405,qzSCbktjbqN,d6H2uRuFu1t,,32
p7EP9qMVwqg,202405,qzSCbktjbqN,DZdOUyhJ7jY,,8
p7EP9qMVwqg,202405,qzSCbktjbqN,VnG1bujYXFO,,12
p7EP9qMVwqg,202405,qzSCbktjbqN,q6626ce9TuF,,5
p7EP9qMVwqg,202405,qzSCbktjbqN,urBNBOj7wJ6,,9
p7EP9qMVwqg,202405,qzSCbktjbqN,LNnXcqLQysq,,5
p7EP9qMVwqg,202405,qzSCbktjbqN,c6giVLetbtS,,11
p7EP9qMVwqg,202405,qzSCbktjbqN,nAmNxGivtZp,,33
p7EP9qMVwqg,202405,qzSCbktjbqN,Dt1XF1qdQEj,,4
p7EP9qMVwqg,202405,qzSCbktjbqN,FWUa85QQgwr,,1
p7EP9qMVwqg,202405,qzSCbktjbqN,z1BDHlCs6ZQ,,2
p7EP9qMVwqg,202405,qzSCbktjbqN,yWgePqkmmHt,,1
p7EP9qMVwqg,202405,qzSCbktjbqN,Ex9UGjgH5kz,,3
