dataElement,period,orgUnit,categoryOptionCombo,attributeOptionCombo,value
YBdu7j2gGjC,202405,LkGWB1A0zSy,pe07Wvr90Zc,,1
YBdu7j2gGjC,202405,LkGWB1A0zSy,HYtbCWnAdG9,,1
YBdu7j2gGjC,202405,LkGWB1A0zSy,X1ckVzLvwRB,,1
jHjC9XIJbhL,202405,LkGWB1A0zSy,ldWyKRgvIyU,,41
jHjC9XIJbhL,202405,LkGWB1A0zSy,ltwvGENFQ0F,,13
jHjC9XIJbhL,202405,LkGWB1A0zSy,UQaQKObbrwj,,26
jHjC9XIJbhL,202405,LkGWB1A0zSy,X1ckVzLvwRB,,6
jHjC9XIJbhL,202405,LkGWB1A0zSy,c4FaWCHZi2O,,53
jHjC9XIJbhL,202405,LkGWB1A0zSy,NHtO8EwLQ9l,,30
jHjC9XIJbhL,202405,LkGWB1A0zSy,TU97qv4vJ5O,,64
jHjC9XIJbhL,202405,LkGWB1A0zSy,az6WUd9cNW8,,49
jHjC9XIJbhL,202405,LkGWB1A0zSy,hyVPPHNEwLB,,66
jHjC9XIJbhL,202405,LkGWB1A0zSy,ydvrOz9X2My,,41
jHjC9XIJbhL,202405,LkGWB1A0zSy,f95YntMQY6i,,2
jHjC9XIJbhL,202405,LkGWB1A0zSy,FmEMWg0TP1j,,2
jHjC9XIJbhL,202405,LkGWB1A0zSy,VZNJvQNlECI,,9
jHjC9XIJbhL,202405,LkGWB1A0zSy,pe07Wvr90Zc,,15
jHjC9XIJbhL,202405,LkGWB1A0zSy,Q27GSYLDkGk,,1
jHjC9XIJbhL,202405,LkGWB1A0zSy,NFKXwU6Oeta,,10
jHjC9XIJbhL,202405,LkGWB1A0zSy,QZCuRi4MOLN,,12
jHjC9XIJbhL,202405,LkGWB1A0zSy,Z0jVIrTmC1P,,4
jHjC9XIJbhL,202405,LkGWB1A0zSy,HYtbCWnAdG9,,2
jHjC9XIJbhL,202405,LkGWB1A0zSy,yDfHPRaDxwe,,1
jHjC9XIJbhL,202405,LkGWB1A0zSy,tDVcPbjxTPK,,1
qZAq6ABJe2I,202405,LkGWB1A0zSy,ltwvGENFQ0F,,3
qZAq6ABJe2I,202405,LkGWB1A0zSy,f95YntMQY6i,,2
qZAq6ABJe2I,202405,LkGWB1A0zSy,Z0jVIrTmC1P,,1
qZAq6ABJe2I,202405,LkGWB1A0zSy,NFKXwU6Oeta,,1
qZAq6ABJe2I,202405,LkGWB1A0zSy,hyVPPHNEwLB,,8
qZAq6ABJe2I,202405,LkGWB1A0zSy,NHtO8EwLQ9l,,3
qZAq6ABJe2I,202405,LkGWB1A0zSy,ydvrOz9X2My,,2
qZAq6ABJe2I,202405,LkGWB1A0zSy,X1ckVzLvwRB,,1
qZAq6ABJe2I,202405,LkGWB1A0zSy,TU97qv4vJ5O,,1
qZAq6ABJe2I,202405,LkGWB1A0zSy,BoN2WhPnYl1,,2
qZAq6ABJe2I,202405,LkGWB1A0zSy,NlZJe4oDEFK,,1
qZAq6ABJe2I,202405,LkGWB1A0zSy,az6WUd9cNW8,,1
qZAq6ABJe2I,202405,LkGWB1A0zSy,QZCuRi4MOLN,,1
qZAq6ABJe2I,202405,LkGWB1A0zSy,UQaQKObbrwj,,1
viytbgNBMks,202405,LkGWB1A0zSy,ltwvGENFQ0F,,1
viytbgNBMks,202405,LkGWB1A0zSy,hyVPPHNEwLB,,2
viytbgNBMks,202405,LkGWB1A0zSy,prSfkXlKE2r,,4
viytbgNBMks,202405,LkGWB1A0zSy,yDfHPRaDxwe,,2
URyL7Dv9F4U,202405,Me0dT6DRkKk,LdmyQ035OAI,,21
URyL7Dv9F4U,202405,Me0dT6DRkKk,axFk9jGNugE,,22
URyL7Dv9F4U,202405,Me0dT6DRkKk,m86SGbjvx3c,,15
URyL7Dv9F4U,202405,Me0dT6DRkKk,gQdRcUWZFrU,,17
URyL7Dv9F4U,202405,Me0dT6DRkKk,DBgcRz5pwmx,,9
URyL7Dv9F4U,202405,Me0dT6DRkKk,eYl3FyS4bO3,,1
URyL7Dv9F4U,202405,Me0dT6DRkKk,i4713V3D9wi,,1
URyL7Dv9F4U,202405,Me0dT6DRkKk,bXSSO7TWzvW,,1
YBdu7j2gGjC,202405,Me0dT6DRkKk,NHtO8EwLQ9l,,4
YBdu7j2gGjC,202405,Me0dT6DRkKk,HYtbCWnAdG9,,1
YBdu7j2gGjC,202405,Me0dT6DRkKk,ldWyKRgvIyU,,2
YBdu7j2gGjC,202405,Me0dT6DRkKk,pe07Wvr90Zc,,2
YBdu7j2gGjC,202405,Me0dT6DRkKk,yDfHPRaDxwe,,1
YBdu7j2gGjC,202405,Me0dT6DRkKk,TU97qv4vJ5O,,3
YBdu7j2gGjC,202405,Me0dT6DRkKk,Q27GSYLDkGk,,1
YBdu7j2gGjC,202405,Me0dT6DRkKk,prSfkXlKE2r,,1
YBdu7j2gGjC,202405,Me0dT6DRkKk,hyVPPHNEwLB,,4
YBdu7j2gGjC,202405,Me0dT6DRkKk,f95YntMQY6i,,4
YBdu7j2gGjC,202405,Me0dT6DRkKk,az6WUd9cNW8,,4
YBdu7j2gGjC,202405,Me0dT6DRkKk,c4FaWCHZi2O,,3
YBdu7j2gGjC,202405,Me0dT6DRkKk,X1ckVzLvwRB,,1
YBdu7j2gGjC,202405,Me0dT6DRkKk,ydvrOz9X2My,,3
YBdu7j2gGjC,202405,Me0dT6DRkKk,frIsAnU6KOZ,,2
YBdu7j2gGjC,202405,Me0dT6DRkKk,UQaQKObbrwj,,1
YBdu7j2gGjC,202405,Me0dT6DRkKk,fhtynTWtvqv,,1
YBdu7j2gGjC,202405,Me0dT6DRkKk,VZNJvQNlECI,,1
YBdu7j2gGjC,202405,Me0dT6DRkKk,NFKXwU6Oeta,,2
YBdu7j2gGjC,202405,Me0dT6DRkKk,yPnEtFpqtt5,,1
YBdu7j2gGjC,202405,Me0dT6DRkKk,Z0jVIrTmC1P,,2
YBdu7j2gGjC,202405,Me0dT6DRkKk,z6KOjZfpQcx,,1
YBdu7j2gGjC,202405,Me0dT6DRkKk,zrFplyGIhtL,,1
YBdu7j2gGjC,202405,Me0dT6DRkKk,QZCuRi4MOLN,,1
YBdu7j2gGjC,202405,Me0dT6DRkKk,NlZJe4oDEFK,,1
jHjC9XIJbhL,202405,Me0dT6DRkKk,hyVPPHNEwLB,,11
jHjC9XIJbhL,202405,Me0dT6DRkKk,yDfHPRaDxwe,,11
jHjC9XIJbhL,202405,Me0dT6DRkKk,c4FaWCHZi2O,,12
jHjC9XIJbhL,202405,Me0dT6DRkKk,ydvrOz9X2My,,5
jHjC9XIJbhL,202405,Me0dT6DRkKk,prSfkXlKE2r,,8
jHjC9XIJbhL,202405,Me0dT6DRkKk,az6WUd9cNW8,,13
jHjC9XIJbhL,202405,Me0dT6DRkKk,UQaQKObbrwj,,6
jHjC9XIJbhL,202405,Me0dT6DRkKk,NHtO8EwLQ9l,,3
jHjC9XIJbhL,202405,Me0dT6DRkKk,X1ckVzLvwRB,,2
jHjC9XIJbhL,202405,Me0dT6DRkKk,X8pGUJitiVE,,5
jHjC9XIJbhL,202405,Me0dT6DRkKk,ldWyKRgvIyU,,7
jHjC9XIJbhL,202405,Me0dT6DRkKk,QZCuRi4MOLN,,3
jHjC9XIJbhL,202405,Me0dT6DRkKk,TU97qv4vJ5O,,6
jHjC9XIJbhL,202405,Me0dT6DRkKk,ltwvGENFQ0F,,5
jHjC9XIJbhL,202405,Me0dT6DRkKk,pe07Wvr90Zc,,1
jHjC9XIJbhL,202405,Me0dT6DRkKk,fhtynTWtvqv,,1
jHjC9XIJbhL,202405,Me0dT6DRkKk,yPnEtFpqtt5,,1
jHjC9XIJbhL,202405,Me0dT6DRkKk,RnKGfzcpePu,,1
jHjC9XIJbhL,202405,Me0dT6DRkKk,NFKXwU6Oeta,,1
jHjC9XIJbhL,202405,Me0dT6DRkKk,frIsAnU6KOZ,,2
jHjC9XIJbhL,202405,Me0dT6DRkKk,PFWJho4V0Bq,,1
qZAq6ABJe2I,202405,Me0dT6DRkKk,pe07Wvr90Zc,,2
qZAq6ABJe2I,202405,Me0dT6DRkKk,QZCuRi4MOLN,,2
qZAq6ABJe2I,202405,Me0dT6DRkKk,yPnEtFpqtt5,,1
qZAq6ABJe2I,202405,Me0dT6DRkKk,NHtO8EwLQ9l,,2
qZAq6ABJe2I,202405,Me0dT6DRkKk,az6WUd9cNW8,,1
qZAq6ABJe2I,202405,Me0dT6DRkKk,ltwvGENFQ0F,,1
qZAq6ABJe2I,202405,Me0dT6DRkKk,KY39qXVMOj1,,1
qZAq6ABJe2I,202405,Me0dT6DRkKk,hyVPPHNEwLB,,1
qZAq6ABJe2I,202405,Me0dT6DRkKk,f95YntMQY6i,,1
qZAq6ABJe2I,202405,Me0dT6DRkKk,NFKXwU6Oeta,,1
qZAq6ABJe2I,202405,Me0dT6DRkKk,c4FaWCHZi2O,,2
qZAq6ABJe2I,202405,Me0dT6DRkKk,X1ckVzLvwRB,,1
viytbgNBMks,202405,Me0dT6DRkKk,X8pGUJitiVE,,4
viytbgNBMks,202405,Me0dT6DRkKk,RnKGfzcpePu,,2
viytbgNBMks,202405,Me0dT6DRkKk,yDfHPRaDxwe,,3
viytbgNBMks,202405,Me0dT6DRkKk,prSfkXlKE2r,,3
viytbgNBMks,202405,Me0dT6DRkKk,X9GstRdTsEy,,1
viytbgNBMks,202405,Me0dT6DRkKk,PFWJho4V0Bq,,3
viytbgNBMks,202405,Me0dT6DRkKk,frIsAnU6KOZ,,1
YBdu7j2gGjC,202405,O6AwtjumLhU,ltwvGENFQ0F,,4
YBdu7j2gGjC,202405,O6AwtjumLhU,f95YntMQY6i,,7
YBdu7j2gGjC,202405,O6AwtjumLhU,zrFplyGIhtL,,2
YBdu7j2gGjC,202405,O6AwtjumLhU,pe07Wvr90Zc,,2
YBdu7j2gGjC,202405,O6AwtjumLhU,ydvrOz9X2My,,14
YBdu7j2gGjC,202405,O6AwtjumLhU,Z0jVIrTmC1P,,2
YBdu7j2gGjC,202405,O6AwtjumLhU,QZCuRi4MOLN,,11
YBdu7j2gGjC,202405,O6AwtjumLhU,X8pGUJitiVE,,2
YBdu7j2gGjC,202405,O6AwtjumLhU,z6KOjZfpQcx,,3
YBdu7j2gGjC,202405,O6AwtjumLhU,PFWJho4V0Bq,,1
YBdu7j2gGjC,202405,O6AwtjumLhU,HYtbCWnAdG9,,2
YBdu7j2gGjC,202405,O6AwtjumLhU,NHtO8EwLQ9l,,3
YBdu7j2gGjC,202405,O6AwtjumLhU,X1ckVzLvwRB,,6
YBdu7j2gGjC,202405,O6AwtjumLhU,T6zWRBnlJhR,,1
YBdu7j2gGjC,202405,O6AwtjumLhU,fhtynTWtvqv,,1
YBdu7j2gGjC,202405,O6AwtjumLhU,hyVPPHNEwLB,,13
YBdu7j2gGjC,202405,O6AwtjumLhU,MMyMkF05moq,,2
YBdu7j2gGjC,202405,O6AwtjumLhU,az6WUd9cNW8,,8
YBdu7j2gGjC,202405,O6AwtjumLhU,UQaQKObbrwj,,4
YBdu7j2gGjC,202405,O6AwtjumLhU,c4FaWCHZi2O,,3
YBdu7j2gGjC,202405,O6AwtjumLhU,ldWyKRgvIyU,,4
YBdu7j2gGjC,202405,O6AwtjumLhU,TU97qv4vJ5O,,5
YBdu7j2gGjC,202405,O6AwtjumLhU,Q27GSYLDkGk,,1
YBdu7j2gGjC,202405,O6AwtjumLhU,NFKXwU6Oeta,,4
YBdu7j2gGjC,202405,O6AwtjumLhU,KAyyHkzmuL1,,1
YBdu7j2gGjC,202405,O6AwtjumLhU,FmEMWg0TP1j,,2
YBdu7j2gGjC,202405,O6AwtjumLhU,VZNJvQNlECI,,1
YBdu7j2gGjC,202405,O6AwtjumLhU,RnKGfzcpePu,,1
YBdu7j2gGjC,202405,O6AwtjumLhU,yPnEtFpqtt5,,1
YBdu7j2gGjC,202405,O6AwtjumLhU,Z2jmPAIHrel,,1
ckEHat6uHJp,202405,O6AwtjumLhU,trc2HuEk2Cp,,6
ckEHat6uHJp,202405,O6AwtjumLhU,viYl3w1I75Z,,18
ckEHat6uHJp,202405,O6AwtjumLhU,ywlWrFwM1si,,18
ckEHat6uHJp,202405,O6AwtjumLhU,dvNXmbGZDZH,,3
ckEHat6uHJp,202405,O6AwtjumLhU,LuwLeQ9LAa4,,10
ckEHat6uHJp,202405,O6AwtjumLhU,MPTfSNWy0Zh,,9
ckEHat6uHJp,202405,O6AwtjumLhU,UOYNLu0CvJR,,11
ckEHat6uHJp,202405,O6AwtjumLhU,VfLcsc0Tysi,,11
ckEHat6uHJp,202405,O6AwtjumLhU,dTqsTTWKMio,,4
ckEHat6uHJp,202405,O6AwtjumLhU,ihBLUgkeoG9,,8
ckEHat6uHJp,202405,O6AwtjumLhU,ebPHqhLMPAR,,9
ckEHat6uHJp,202405,O6AwtjumLhU,EjubR9YDnWF,,6
ckEHat6uHJp,202405,O6AwtjumLhU,yd7oZ1466lf,,14
ckEHat6uHJp,202405,O6AwtjumLhU,zyk02CrqKnf,,7
ckEHat6uHJp,202405,O6AwtjumLhU,z7vdj6AnO1q,,1
ckEHat6uHJp,202405,O6AwtjumLhU,ICjWiYFfjxg,,14
ckEHat6uHJp,202405,O6AwtjumLhU,md7cXncv9s1,,2
ckEHat6uHJp,202405,O6AwtjumLhU,RdA85XPplFa,,12
ckEHat6uHJp,202405,O6AwtjumLhU,bWAkdcm6WcS,,1
ckEHat6uHJp,202405,O6AwtjumLhU,WlGeUNoUBxr,,5
ckEHat6uHJp,202405,O6AwtjumLhU,e2e0bysCzxQ,,1
ckEHat6uHJp,202405,O6AwtjumLhU,C5RszYLBTXr,,4
ckEHat6uHJp,202405,O6AwtjumLhU,G0USGo75b5j,,3
ckEHat6uHJp,202405,O6AwtjumLhU,ikdPeuFilRV,,3
ckEHat6uHJp,202405,O6AwtjumLhU,olLHHGQWAfo,,2
ckEHat6uHJp,202405,O6AwtjumLhU,W2OpEhpFskE,,1
ckEHat6uHJp,202405,O6AwtjumLhU,RTEpRJdev2p,,1
ckEHat6uHJp,202405,O6AwtjumLhU,iKPrrvU3bXY,,1
URyL7Dv9F4U,202405,PN6vjlhFZOc,axFk9jGNugE,,17
URyL7Dv9F4U,202405,PN6vjlhFZOc,gQdRcUWZFrU,,16
URyL7Dv9F4U,202405,PN6vjlhFZOc,LdmyQ035OAI,,14
URyL7Dv9F4U,202405,PN6vjlhFZOc,m86SGbjvx3c,,7
URyL7Dv9F4U,202405,PN6vjlhFZOc,DBgcRz5pwmx,,9
URyL7Dv9F4U,202405,PN6vjlhFZOc,eYl3FyS4bO3,,1
YBdu7j2gGjC,202405,PN6vjlhFZOc,yDfHPRaDxwe,,2
YBdu7j2gGjC,202405,PN6vjlhFZOc,NHtO8EwLQ9l,,12
YBdu7j2gGjC,202405,PN6vjlhFZOc,az6WUd9cNW8,,12
YBdu7j2gGjC,202405,PN6vjlhFZOc,c4FaWCHZi2O,,7
YBdu7j2gGjC,202405,PN6vjlhFZOc,hyVPPHNEwLB,,23
YBdu7j2gGjC,202405,PN6vjlhFZOc,zrFplyGIhtL,,2
YBdu7j2gGjC,202405,PN6vjlhFZOc,NFKXwU6Oeta,,7
YBdu7j2gGjC,202405,PN6vjlhFZOc,ldWyKRgvIyU,,6
YBdu7j2gGjC,202405,PN6vjlhFZOc,PFWJho4V0Bq,,1
YBdu7j2gGjC,202405,PN6vjlhFZOc,frIsAnU6KOZ,,2
YBdu7j2gGjC,202405,PN6vjlhFZOc,f95YntMQY6i,,9
YBdu7j2gGjC,202405,PN6vjlhFZOc,pe07Wvr90Zc,,3
YBdu7j2gGjC,202405,PN6vjlhFZOc,ydvrOz9X2My,,15
YBdu7j2gGjC,202405,PN6vjlhFZOc,prSfkXlKE2r,,3
YBdu7j2gGjC,202405,PN6vjlhFZOc,NlZJe4oDEFK,,1
YBdu7j2gGjC,202405,PN6vjlhFZOc,VZNJvQNlECI,,4
YBdu7j2gGjC,202405,PN6vjlhFZOc,TU97qv4vJ5O,,23
YBdu7j2gGjC,202405,PN6vjlhFZOc,FmEMWg0TP1j,,2
YBdu7j2gGjC,202405,PN6vjlhFZOc,X1ckVzLvwRB,,6
YBdu7j2gGjC,202405,PN6vjlhFZOc,UQaQKObbrwj,,5
YBdu7j2gGjC,202405,PN6vjlhFZOc,X8pGUJitiVE,,1
YBdu7j2gGjC,202405,PN6vjlhFZOc,ltwvGENFQ0F,,5
YBdu7j2gGjC,202405,PN6vjlhFZOc,z6KOjZfpQcx,,1
YBdu7j2gGjC,202405,PN6vjlhFZOc,Z0jVIrTmC1P,,2
YBdu7j2gGjC,202405,PN6vjlhFZOc,QZCuRi4MOLN,,1
YBdu7j2gGjC,202405,PN6vjlhFZOc,Q27GSYLDkGk,,2
YBdu7j2gGjC,202405,PN6vjlhFZOc,BoN2WhPnYl1,,1
YBdu7j2gGjC,202405,PN6vjlhFZOc,RnaDS67VAvQ,,1
YBdu7j2gGjC,202405,PN6vjlhFZOc,NGYepD2stMO,,1
YBdu7j2gGjC,202405,PN6vjlhFZOc,rZH5lIUD4nH,,1
ckEHat6uHJp,202405,PN6vjlhFZOc,ywlWrFwM1si,,1
ckEHat6uHJp,202405,PN6vjlhFZOc,EjubR9YDnWF,,2
ckEHat6uHJp,202405,PN6vjlhFZOc,dvNXmbGZDZH,,1
ckEHat6uHJp,202405,PN6vjlhFZOc,zyk02CrqKnf,,1
ckEHat6uHJp,202405,PN6vjlhFZOc,viYl3w1I75Z,,2
ckEHat6uHJp,202405,PN6vjlhFZOc,LuwLeQ9LAa4,,2
ckEHat6uHJp,202405,PN6vjlhFZOc,trc2HuEk2Cp,,2
ckEHat6uHJp,202405,PN6vjlhFZOc,MPTfSNWy0Zh,,1
ckEHat6uHJp,202405,PN6vjlhFZOc,RdA85XPplFa,,1
viytbgNBMks,202405,PN6vjlhFZOc,ldWyKRgvIyU,,1
viytbgNBMks,202405,PN6vjlhFZOc,UQaQKObbrwj,,1
viytbgNBMks,202405,PN6vjlhFZOc,X8pGUJitiVE,,1
viytbgNBMks,202405,PN6vjlhFZOc,pe07Wvr90Zc,,1
viytbgNBMks,202405,PN6vjlhFZOc,X1ckVzLvwRB,,1
VcYITWFtRPl,202405,RUQjZiHdXwL,FsaFnYgYYiE,,2
VcYITWFtRPl,202405,RUQjZiHdXwL,fN5EhNea5na,,1
VcYITWFtRPl,202405,RUQjZiHdXwL,Lq9WappoJ2W,,2
VcYITWFtRPl,202405,RUQjZiHdXwL,fu8H9OdUyZ6,,2
VcYITWFtRPl,202405,RUQjZiHdXwL,WUOsioCfTH1,,3
VcYITWFtRPl,202405,RUQjZiHdXwL,G6ksZzf4PuP,,1
VcYITWFtRPl,202405,RUQjZiHdXwL,GJBPjJZBrRn,,1
VcYITWFtRPl,202405,RUQjZiHdXwL,uPn8wdfqpnK,,2
VcYITWFtRPl,202405,RUQjZiHdXwL,tNnfZGycqoK,,2
VcYITWFtRPl,202405,RUQjZiHdXwL,HTuFkqNl46u,,3
VcYITWFtRPl,202405,RUQjZiHdXwL,ew4H9zzs0GI,,1
VcYITWFtRPl,202405,RUQjZiHdXwL,zDtqexNpaj8,,1
VcYITWFtRPl,202405,RUQjZiHdXwL,rHymehDGb3n,,1
VcYITWFtRPl,202405,RUQjZiHdXwL,hLjLWfjGWpK,,2
VcYITWFtRPl,202405,RUQjZiHdXwL,T7F0DwyrbBV,,2
YBdu7j2gGjC,202405,RUQjZiHdXwL,X1ckVzLvwRB,,15
YBdu7j2gGjC,202405,RUQjZiHdXwL,ltwvGENFQ0F,,20
YBdu7j2gGjC,202405,RUQjZiHdXwL,QZCuRi4MOLN,,8
YBdu7j2gGjC,202405,RUQjZiHdXwL,NlZJe4oDEFK,,4
YBdu7j2gGjC,202405,RUQjZiHdXwL,c4FaWCHZi2O,,26
YBdu7j2gGjC,202405,RUQjZiHdXwL,ydvrOz9X2My,,17
YBdu7j2gGjC,202405,RUQjZiHdXwL,pe07Wvr90Zc,,11
YBdu7j2gGjC,202405,RUQjZiHdXwL,f95YntMQY6i,,6
YBdu7j2gGjC,202405,RUQjZiHdXwL,NFKXwU6Oeta,,7
YBdu7j2gGjC,202405,RUQjZiHdXwL,hyVPPHNEwLB,,42
YBdu7j2gGjC,202405,RUQjZiHdXwL,ldWyKRgvIyU,,16
YBdu7j2gGjC,202405,RUQjZiHdXwL,Z0jVIrTmC1P,,7
YBdu7j2gGjC,202405,RUQjZiHdXwL,NHtO8EwLQ9l,,8
YBdu7j2gGjC,202405,RUQjZiHdXwL,BoN2WhPnYl1,,8
YBdu7j2gGjC,202405,RUQjZiHdXwL,z6KOjZfpQcx,,3
YBdu7j2gGjC,202405,RUQjZiHdXwL,tDVcPbjxTPK,,8
YBdu7j2gGjC,202405,RUQjZiHdXwL,TU97qv4vJ5O,,19
YBdu7j2gGjC,202405,RUQjZiHdXwL,Q27GSYLDkGk,,6
YBdu7j2gGjC,202405,RUQjZiHdXwL,HYtbCWnAdG9,,9
YBdu7j2gGjC,202405,RUQjZiHdXwL,UQaQKObbrwj,,9
YBdu7j2gGjC,202405,RUQjZiHdXwL,KAyyHkzmuL1,,1
YBdu7j2gGjC,202405,RUQjZiHdXwL,KY39qXVMOj1,,4
YBdu7j2gGjC,202405,RUQjZiHdXwL,rZH5lIUD4nH,,1
YBdu7j2gGjC,202405,RUQjZiHdXwL,yDfHPRaDxwe,,2
YBdu7j2gGjC,202405,RUQjZiHdXwL,VZNJvQNlECI,,3
YBdu7j2gGjC,202405,RUQjZiHdXwL,X8pGUJitiVE,,2
YBdu7j2gGjC,202405,RUQjZiHdXwL,T6zWRBnlJhR,,1
YBdu7j2gGjC,202405,RUQjZiHdXwL,yPnEtFpqtt5,,6
YBdu7j2gGjC,202405,RUQjZiHdXwL,az6WUd9cNW8,,12
YBdu7j2gGjC,202405,RUQjZiHdXwL,MMyMkF05moq,,2
YBdu7j2gGjC,202405,RUQjZiHdXwL,QdKC55saRRw,,1
YBdu7j2gGjC,202405,RUQjZiHdXwL,NGYepD2stMO,,2
YBdu7j2gGjC,202405,RUQjZiHdXwL,OdBhPUGWQ5m,,2
YBdu7j2gGjC,202405,RUQjZiHdXwL,zrFplyGIhtL,,7
YBdu7j2gGjC,202405,RUQjZiHdXwL,RnaDS67VAvQ,,2
YBdu7j2gGjC,202405,RUQjZiHdXwL,Z2jmPAIHrel,,2
YBdu7j2gGjC,202405,RUQjZiHdXwL,FmEMWg0TP1j,,2
URyL7Dv9F4U,202405,U3j0Fn86BVV,LdmyQ035OAI,,4
URyL7Dv9F4U,202405,U3j0Fn86BVV,DBgcRz5pwmx,,3
URyL7Dv9F4U,202405,U3j0Fn86BVV,m86SGbjvx3c,,5
URyL7Dv9F4U,202405,U3j0Fn86BVV,axFk9jGNugE,,4
URyL7Dv9F4U,202405,U3j0Fn86BVV,gQdRcUWZFrU,,1
YBdu7j2gGjC,202405,U3j0Fn86BVV,zrFplyGIhtL,,1
YBdu7j2gGjC,202405,U3j0Fn86BVV,hyVPPHNEwLB,,8
YBdu7j2gGjC,202405,U3j0Fn86BVV,NHtO8EwLQ9l,,4
YBdu7j2gGjC,202405,U3j0Fn86BVV,UQaQKObbrwj,,2
YBdu7j2gGjC,202405,U3j0Fn86BVV,X1ckVzLvwRB,,2
YBdu7j2gGjC,202405,U3j0Fn86BVV,TU97qv4vJ5O,,2
YBdu7j2gGjC,202405,U3j0Fn86BVV,Z0jVIrTmC1P,,3
YBdu7j2gGjC,202405,U3j0Fn86BVV,f95YntMQY6i,,2
YBdu7j2gGjC,202405,U3j0Fn86BVV,KAyyHkzmuL1,,1
YBdu7j2gGjC,202405,U3j0Fn86BVV,ydvrOz9X2My,,2
YBdu7j2gGjC,202405,U3j0Fn86BVV,BoN2WhPnYl1,,1
YBdu7j2gGjC,202405,U3j0Fn86BVV,pe07Wvr90Zc,,1
jHjC9XIJbhL,202405,U3j0Fn86BVV,NFKXwU6Oeta,,4
jHjC9XIJbhL,202405,U3j0Fn86BVV,TU97qv4vJ5O,,34
jHjC9XIJbhL,202405,U3j0Fn86BVV,hyVPPHNEwLB,,40
jHjC9XIJbhL,202405,U3j0Fn86BVV,ltwvGENFQ0F,,3
jHjC9XIJbhL,202405,U3j0Fn86BVV,ydvrOz9X2My,,29
jHjC9XIJbhL,202405,U3j0Fn86BVV,NHtO8EwLQ9l,,17
jHjC9XIJbhL,202405,U3j0Fn86BVV,f95YntMQY6i,,1
jHjC9XIJbhL,202405,U3j0Fn86BVV,zrFplyGIhtL,,1
jHjC9XIJbhL,202405,U3j0Fn86BVV,Z0jVIrTmC1P,,1
VcYITWFtRPl,202405,WXiWaw7RM8S,WUOsioCfTH1,,4
VcYITWFtRPl,202405,WXiWaw7RM8S,fu8H9OdUyZ6,,3
VcYITWFtRPl,202405,WXiWaw7RM8S,EsEgz70ex5M,,2
VcYITWFtRPl,202405,WXiWaw7RM8S,zRdpU5xlOQI,,4
VcYITWFtRPl,202405,WXiWaw7RM8S,tNnfZGycqoK,,4
VcYITWFtRPl,202405,WXiWaw7RM8S,HTuFkqNl46u,,1
VcYITWFtRPl,202405,WXiWaw7RM8S,pVFmF7dKnTq,,1
VcYITWFtRPl,202405,WXiWaw7RM8S,XqbMOMJhdoo,,4
VcYITWFtRPl,202405,WXiWaw7RM8S,V6ykris04Kr,,1
VcYITWFtRPl,202405,WXiWaw7RM8S,FsaFnYgYYiE,,2
VcYITWFtRPl,202405,WXiWaw7RM8S,aReRE4UUoKW,,1
VcYITWFtRPl,202405,WXiWaw7RM8S,IsuCX2xSvKQ,,1
YBdu7j2gGjC,202405,WXiWaw7RM8S,NlZJe4oDEFK,,1
YBdu7j2gGjC,202405,WXiWaw7RM8S,NFKXwU6Oeta,,1
YBdu7j2gGjC,202405,WXiWaw7RM8S,c4FaWCHZi2O,,1
YBdu7j2gGjC,202405,WXiWaw7RM8S,KAyyHkzmuL1,,2
YBdu7j2gGjC,202405,WXiWaw7RM8S,zrFplyGIhtL,,1
YBdu7j2gGjC,202405,WXiWaw7RM8S,hyVPPHNEwLB,,2
YBdu7j2gGjC,202405,WXiWaw7RM8S,prSfkXlKE2r,,5
YBdu7j2gGjC,202405,WXiWaw7RM8S,FmEMWg0TP1j,,1
YBdu7j2gGjC,202405,WXiWaw7RM8S,T6zWRBnlJhR,,1
YBdu7j2gGjC,202405,WXiWaw7RM8S,Q27GSYLDkGk,,1
YBdu7j2gGjC,202405,WXiWaw7RM8S,yDfHPRaDxwe,,4
YBdu7j2gGjC,202405,WXiWaw7RM8S,ydvrOz9X2My,,1
YBdu7j2gGjC,202405,WXiWaw7RM8S,ldWyKRgvIyU,,1
YBdu7j2gGjC,202405,WXiWaw7RM8S,NGYepD2stMO,,1
YBdu7j2gGjC,202405,WXiWaw7RM8S,UQaQKObbrwj,,1
YBdu7j2gGjC,202405,WXiWaw7RM8S,rZH5lIUD4nH,,1
YBdu7j2gGjC,202405,WXiWaw7RM8S,RnaDS67VAvQ,,1
jHjC9XIJbhL,202405,WXiWaw7RM8S,ydvrOz9X2My,,104
jHjC9XIJbhL,202405,WXiWaw7RM8S,NFKXwU6Oeta,,43
jHjC9XIJbhL,202405,WXiWaw7RM8S,TU97qv4vJ5O,,185
jHjC9XIJbhL,202405,WXiWaw7RM8S,hyVPPHNEwLB,,162
jHjC9XIJbhL,202405,WXiWaw7RM8S,NHtO8EwLQ9l,,73
jHjC9XIJbhL,202405,WXiWaw7RM8S,Z0jVIrTmC1P,,10
jHjC9XIJbhL,202405,WXiWaw7RM8S,HYtbCWnAdG9,,3
jHjC9XIJbhL,202405,WXiWaw7RM8S,ltwvGENFQ0F,,23
jHjC9XIJbhL,202405,WXiWaw7RM8S,Q27GSYLDkGk,,1
